city_development_index,relevent_experience,education_level,experience,last_new_job,target,training Impact
0.926,0,2.0,0.0,5.0,1,8.334
0.92,0,2.0,0.0,1.0,0,144.44
0.624,1,2.0,0.0,0.0,1,177.216
0.624,0,2.0,0.0,1.0,1,21.216
0.754,1,2.0,0.0,0.0,0,82.186
0.926,0,2.0,0.0,1.0,0,51.856
0.92,0,2.0,0.0,0.0,0,84.64
0.624,1,2.0,0.0,0.0,1,112.32
0.624,1,2.0,0.0,1.0,0,1.8719999999999999
0.794,1,2.0,0.0,5.0,0,82.57600000000001
0.92,1,2.0,0.0,4.0,0,21.16
0.624,1,2.0,0.0,0.0,0,4.992
0.884,1,2.0,0.0,3.0,1,76.024
0.92,0,2.0,0.0,5.0,0,31.28
0.91,1,2.0,0.0,5.0,0,38.22
0.926,1,2.0,0.0,2.0,0,68.524
0.698,0,2.0,0.0,0.0,1,16.054
0.624,1,2.0,0.0,1.0,0,11.232
0.92,1,2.0,0.0,5.0,0,6.44
0.698,1,2.0,0.0,1.0,0,6.9799999999999995
0.91,1,2.0,0.0,2.0,0,298.48
0.899,1,2.0,0.0,2.0,0,5.394
0.92,1,2.0,0.0,1.0,0,48.760000000000005
0.878,1,2.0,0.0,4.0,1,52.68
0.92,1,2.0,0.0,4.0,0,70.84
0.91,0,2.0,0.0,1.0,0,46.410000000000004
0.92,0,2.0,0.0,3.0,1,34.04
0.92,0,2.0,0.0,1.0,0,19.32
0.55,1,2.0,0.0,2.0,1,80.30000000000001
0.926,0,2.0,0.0,1.0,1,22.224
0.92,0,2.0,0.0,1.0,1,71.76
0.91,1,2.0,0.0,1.0,0,36.4
0.55,1,2.0,0.0,3.0,1,30.800000000000004
0.92,1,2.0,0.0,4.0,0,52.440000000000005
0.624,1,2.0,0.0,1.0,0,63.648
0.915,1,2.0,0.0,2.0,1,62.22
0.836,1,2.0,0.0,3.0,0,16.72
0.899,1,2.0,0.0,5.0,0,84.506
0.92,0,2.0,0.0,1.0,0,46.0
0.855,1,2.0,0.0,3.0,0,32.49
0.913,1,2.0,0.0,1.0,0,38.346000000000004
0.7759999999999999,0,2.0,0.0,1.0,0,26.383999999999997
0.92,1,2.0,0.0,2.0,0,7.36
0.92,1,2.0,0.0,2.0,0,25.76
0.802,1,2.0,0.0,5.0,0,8.02
0.895,0,2.0,0.0,5.0,0,66.23
0.939,1,2.0,0.0,1.0,0,14.084999999999999
0.899,1,2.0,0.0,5.0,1,6.293
0.624,1,2.0,0.0,1.0,1,6.864
0.624,0,2.0,0.0,0.0,1,17.472
0.893,1,2.0,0.0,5.0,0,22.325
0.555,1,2.0,0.0,2.0,1,38.85
0.897,1,2.0,0.0,1.0,0,16.146
0.926,1,2.0,0.0,0.0,0,21.298000000000002
0.92,1,2.0,0.0,3.0,0,79.12
0.624,1,2.0,0.0,1.0,1,21.216
0.92,1,2.0,0.0,5.0,0,46.0
0.624,0,2.0,0.0,0.0,1,28.704
0.92,1,2.0,0.0,2.0,0,32.2
0.92,0,2.0,0.0,5.0,0,95.68
0.92,0,2.0,0.0,5.0,0,63.480000000000004
0.91,1,2.0,0.0,2.1882634428913237,0,42.77
0.624,0,2.0,0.0,0.0,0,16.224
0.926,0,2.0,0.0,0.0,0,150.012
0.92,1,2.0,0.0,5.0,0,41.4
0.843,1,2.0,0.0,4.0,0,5.901
0.939,0,2.0,0.0,2.0,0,11.267999999999999
0.92,1,2.0,0.0,3.0,1,10.120000000000001
0.479,1,2.0,0.0,0.0,1,29.698
0.926,1,2.0,0.0,1.0,0,34.262
0.92,1,2.0,0.0,4.0,0,46.0
0.624,1,2.0,0.0,1.0,0,139.776
0.624,1,2.0,0.0,2.0,0,38.688
0.91,1,2.0,0.0,1.0,0,18.2
0.893,1,2.0,0.0,1.0,0,20.539
0.647,1,2.0,0.0,1.0,1,16.822
0.624,0,2.0,0.0,0.0,0,36.192
0.743,1,2.0,0.0,2.1882634428913237,0,80.244
0.897,1,2.0,0.0,3.0,0,25.116
0.624,1,2.0,0.0,1.0,1,35.568
0.92,1,2.0,0.0,5.0,0,35.88
0.925,0,2.0,0.0,0.0,0,12.025
0.926,1,2.0,0.0,2.0,0,76.858
0.92,1,2.0,0.0,5.0,0,82.8
0.579,0,2.0,0.0,2.0,0,18.528
0.92,1,2.0,0.0,1.0,0,50.6
0.887,1,2.0,0.0,2.0,0,73.621
0.624,1,2.0,0.0,1.0,0,57.408
0.92,1,2.0,0.0,1.0,0,68.08
0.92,0,2.0,0.0,5.0,0,42.32
0.92,1,2.0,0.0,1.0,0,10.120000000000001
0.698,1,2.0,0.0,1.0,0,9.074
0.624,1,2.0,0.0,2.1882634428913237,0,134.784
0.899,1,2.0,0.0,4.0,0,44.95
0.926,1,2.0,0.0,2.0,0,54.634
0.92,1,2.0,0.0,1.0,0,13.8
0.624,0,2.0,0.0,1.0,0,4.368
0.624,1,2.0,0.0,2.0,1,13.728
0.92,0,2.0,0.0,0.0,0,51.52
0.843,0,2.0,0.0,0.0,0,10.116
0.925,1,2.0,0.0,1.0,0,69.375
0.92,1,2.0,0.0,3.0,0,11.040000000000001
0.92,1,2.0,0.0,5.0,0,167.44
0.92,1,2.0,0.0,2.0,0,69.0
0.92,1,2.0,0.0,5.0,0,26.68
0.7809999999999999,1,2.0,0.0,1.0,0,16.401
0.92,1,2.0,0.0,2.0,0,4.6000000000000005
0.897,1,2.0,0.0,1.0,0,3.588
0.897,1,2.0,0.0,2.1882634428913237,0,41.262
0.92,0,2.0,0.0,1.0,1,15.64
0.794,1,2.0,0.0,1.0,0,51.61
0.624,1,2.0,0.0,1.0,0,32.448
0.804,1,2.0,0.0,1.0,0,60.300000000000004
0.754,0,2.0,0.0,0.0,0,5.2780000000000005
0.92,1,2.0,0.0,1.0,0,38.64
0.92,0,2.0,0.0,1.0,0,11.040000000000001
0.804,1,2.0,0.0,1.0,1,1.608
0.939,1,2.0,0.0,1.0,0,37.559999999999995
0.698,0,2.0,0.0,0.0,0,43.974
0.8959999999999999,0,2.0,0.0,0.0,0,8.959999999999999
0.754,0,2.0,0.0,0.0,0,34.684
0.926,0,2.0,0.0,1.0,0,16.668
0.92,0,2.0,0.0,1.0,0,50.6
0.878,1,2.0,0.0,1.0,0,3.512
0.926,0,2.0,0.0,1.0,1,300.024
0.767,1,2.0,0.0,1.0,0,19.942
0.6890000000000001,1,2.0,0.0,5.0,0,96.46000000000001
0.92,0,2.0,0.0,5.0,0,145.36
0.624,1,2.0,0.0,0.0,1,3.7439999999999998
0.92,0,2.0,0.0,1.0,1,73.60000000000001
0.682,0,2.0,0.0,0.0,0,177.32000000000002
0.92,0,2.0,0.0,5.0,0,6.44
0.897,0,2.0,0.0,1.0,0,57.408
0.92,0,2.0,0.0,0.0,0,20.240000000000002
0.624,1,2.0,0.0,1.0,0,13.728
0.624,1,2.0,0.0,2.0,0,21.216
0.624,1,2.0,0.0,0.0,1,27.456
0.725,0,2.0,0.0,1.0,0,36.25
0.92,1,2.0,0.0,5.0,0,71.76
0.897,1,2.0,0.0,2.0,0,10.764
0.92,1,2.0,0.0,3.0,0,25.76
0.893,1,2.0,0.0,5.0,0,198.246
0.92,0,2.0,0.0,5.0,0,11.96
0.698,1,2.0,0.0,3.0,0,4.885999999999999
0.92,1,2.0,0.0,3.0,0,30.360000000000003
0.6890000000000001,0,2.0,0.0,1.0,0,42.029
0.92,1,2.0,0.0,1.0,0,71.76
0.924,1,2.0,0.0,0.0,0,46.2
0.92,1,2.0,0.0,5.0,0,45.080000000000005
0.92,1,2.0,0.0,5.0,0,46.92
0.91,1,2.0,0.0,1.0,0,74.62
0.91,0,2.0,0.0,1.0,0,67.34
0.939,0,2.0,0.0,0.0,0,33.803999999999995
0.884,1,2.0,0.0,1.0,0,6.188
0.55,1,2.0,0.0,1.0,1,35.75
0.878,0,2.0,0.0,5.0,0,172.088
0.847,1,2.0,0.0,0.0,0,33.033
0.92,0,2.0,0.0,4.0,0,31.28
0.887,0,2.0,0.0,2.0,0,94.022
0.91,1,2.0,0.0,4.0,0,13.65
0.848,1,2.0,0.0,0.0,0,72.928
0.847,0,2.0,0.0,0.0,0,7.622999999999999
0.92,1,2.0,0.0,1.0,0,77.28
0.624,0,2.0,0.0,2.0,0,15.6
0.92,1,2.0,0.0,2.0,0,3.68
0.926,1,2.0,0.0,1.0,0,129.64000000000001
0.926,1,2.0,0.0,5.0,0,12.964
0.92,1,2.0,0.0,5.0,0,20.240000000000002
0.897,1,2.0,0.0,1.0,0,74.45100000000001
0.939,0,2.0,0.0,5.0,0,182.166
0.624,1,2.0,0.0,2.0,0,7.4879999999999995
0.92,1,2.0,0.0,2.0,1,101.2
0.624,1,2.0,0.0,1.0,0,43.68
0.624,1,2.0,0.0,1.0,0,65.52
0.698,1,2.0,0.0,1.0,1,6.282
0.836,0,2.0,0.0,2.0,0,90.288
0.754,0,2.0,0.0,5.0,0,19.604
0.91,1,2.0,0.0,1.0,0,63.7
0.91,1,2.0,0.0,2.0,0,47.32
0.92,0,2.0,0.0,3.0,0,50.6
0.738,1,2.0,0.0,1.0,1,40.589999999999996
0.926,0,4.0,0.0,2.0,0,25.002000000000002
0.843,0,2.0,0.0,1.0,0,136.566
0.8270000000000001,1,2.0,0.0,0.0,0,12.405000000000001
0.897,1,2.0,0.0,1.0,0,71.76
0.92,1,2.0,0.0,2.0,0,44.160000000000004
0.939,1,2.0,0.0,1.0,0,130.521
0.926,0,2.0,0.0,1.0,0,64.82000000000001
0.855,1,2.0,0.0,1.0,0,47.879999999999995
0.624,0,2.0,0.0,0.0,1,36.816
0.624,1,2.0,0.0,1.0,0,39.312
0.92,1,2.0,0.0,1.0,0,97.52000000000001
0.83,1,2.0,0.0,2.0,0,13.28
0.92,1,2.0,0.0,2.0,0,58.88
0.624,1,2.0,0.0,1.0,0,31.824
0.624,0,2.0,0.0,0.0,0,51.792
0.624,1,2.0,0.0,1.0,1,13.104
0.92,0,2.0,0.0,1.0,1,17.48
0.866,0,2.0,0.0,5.0,0,45.897999999999996
0.92,1,2.0,0.0,4.0,1,134.32
0.887,1,2.0,0.0,1.0,0,52.333
0.926,0,2.0,0.0,5.0,0,93.52600000000001
0.5579999999999999,1,2.0,0.0,2.1882634428913237,0,78.678
0.802,1,2.0,0.0,2.0,1,17.644000000000002
0.579,0,2.0,0.0,0.0,1,39.372
0.91,0,2.0,0.0,0.0,1,70.98
0.893,0,2.0,0.0,1.0,0,8.93
0.92,1,2.0,0.0,1.0,0,25.76
0.926,1,2.0,0.0,5.0,0,19.446
0.698,0,2.0,0.0,0.0,0,23.732
0.92,1,2.0,0.0,5.0,0,22.080000000000002
0.92,0,2.0,0.0,2.0,1,31.28
0.92,1,2.0,0.0,5.0,0,34.04
0.92,1,2.0,0.0,5.0,0,30.360000000000003
0.887,0,2.0,0.0,1.0,0,10.644
0.897,1,2.0,0.0,1.0,0,102.258
0.92,1,2.0,0.0,4.0,0,63.480000000000004
0.887,1,2.0,0.0,2.0,0,123.293
0.754,1,2.0,0.0,2.1882634428913237,0,117.624
0.579,0,2.0,0.0,1.0,1,9.264
0.91,1,2.0,0.0,1.0,0,13.65
0.624,0,2.0,0.0,0.0,1,15.6
0.92,1,2.0,0.0,0.0,0,31.28
0.855,0,2.0,0.0,0.0,0,5.13
0.92,0,2.0,0.0,2.0,1,24.84
0.92,1,2.0,0.0,5.0,0,76.36
0.92,1,2.0,0.0,3.0,0,23.92
0.92,1,2.0,0.0,5.0,0,82.8
0.624,1,2.0,0.0,1.0,0,4.368
0.7879999999999999,1,2.0,0.0,1.0,0,44.12799999999999
0.92,1,2.0,0.0,1.0,1,73.60000000000001
0.624,1,2.0,0.0,2.0,0,14.352
0.92,0,2.0,0.0,0.0,0,10.120000000000001
0.92,1,2.0,0.0,1.0,0,10.120000000000001
0.92,1,2.0,0.0,1.0,0,44.160000000000004
0.91,1,2.0,0.0,1.0,0,9.1
0.926,0,2.0,0.0,2.0,0,1.852
0.893,1,2.0,0.0,4.0,0,9.823
0.691,1,2.0,0.0,1.0,0,66.336
0.91,0,2.0,0.0,1.0,1,5.46
0.92,0,2.0,0.0,2.0,0,9.200000000000001
0.848,1,2.0,0.0,1.0,1,30.528
0.624,1,2.0,0.0,3.0,1,34.944
0.91,0,2.0,0.0,2.0,1,50.96
0.92,1,2.0,0.0,5.0,1,29.44
0.899,0,2.0,0.0,0.0,1,16.182000000000002
0.91,1,2.0,0.0,2.0,0,294.84000000000003
0.924,1,2.0,0.0,2.0,0,170.01600000000002
0.92,0,2.0,0.0,4.0,0,33.120000000000005
0.855,1,2.0,0.0,1.0,0,41.894999999999996
0.895,1,2.0,0.0,1.0,0,50.120000000000005
0.92,1,2.0,0.0,5.0,0,90.16000000000001
0.624,1,2.0,0.0,1.0,0,3.7439999999999998
0.735,0,2.0,0.0,5.0,1,13.23
0.624,0,2.0,0.0,1.0,0,19.968
0.624,1,2.0,0.0,1.0,1,36.192
0.895,0,2.0,0.0,2.0,0,65.33500000000001
0.92,1,2.0,0.0,1.0,0,19.32
0.899,1,2.0,0.0,1.0,0,17.98
0.92,1,2.0,0.0,1.0,0,51.52
0.92,0,2.0,0.0,5.0,0,5.5200000000000005
0.624,1,2.0,0.0,1.0,1,2.496
0.939,1,2.0,0.0,1.0,1,50.705999999999996
0.92,1,2.0,0.0,1.0,0,52.440000000000005
0.926,1,2.0,0.0,3.0,0,0.926
0.91,1,2.0,0.0,1.0,0,45.5
0.92,1,2.0,0.0,5.0,0,9.200000000000001
0.91,1,2.0,0.0,1.0,0,41.86
0.926,1,2.0,0.0,2.0,0,3.704
0.926,1,4.0,0.0,1.0,0,87.04400000000001
0.92,1,2.0,0.0,1.0,1,97.52000000000001
0.92,1,2.0,0.0,5.0,1,88.32000000000001
0.8959999999999999,0,2.0,0.0,0.0,0,79.74399999999999
0.913,1,2.0,0.0,1.0,0,16.434
0.624,1,2.0,0.0,2.1882634428913237,1,39.936
0.924,1,2.0,0.0,5.0,0,36.036
0.92,1,2.0,0.0,1.0,0,13.8
0.897,1,2.0,0.0,0.0,0,44.85
0.895,1,2.0,0.0,1.0,0,79.655
0.682,1,2.0,0.0,1.0,0,30.69
0.762,0,2.0,0.0,1.0,0,92.964
0.884,1,2.0,0.0,1.0,0,76.908
0.924,1,2.0,0.0,1.0,0,36.96
0.624,0,2.0,0.0,0.0,1,8.112
0.926,1,2.0,0.0,1.0,0,120.38000000000001
0.701,0,2.0,0.0,0.0,0,50.471999999999994
0.624,0,2.0,0.0,0.0,0,29.951999999999998
0.913,1,2.0,0.0,5.0,0,2.739
0.92,1,2.0,0.0,1.0,0,18.400000000000002
0.92,1,2.0,0.0,3.0,0,23.0
0.939,1,2.0,0.0,0.0,0,46.949999999999996
0.7659999999999999,0,2.0,0.0,0.0,1,139.41199999999998
0.55,1,2.0,0.0,1.0,1,12.65
0.926,0,2.0,0.0,0.0,0,60.190000000000005
0.926,1,2.0,0.0,0.0,0,40.744
0.624,1,2.0,0.0,2.0,1,5.616
0.624,0,2.0,0.0,0.0,0,26.208
0.926,0,2.0,8.0,2.1882634428913237,1,143.53
0.624,1,2.0,0.0,2.1882634428913237,0,7.4879999999999995
0.897,1,2.0,0.0,0.0,0,65.481
0.698,1,2.0,0.0,5.0,0,37.692
0.7759999999999999,1,2.0,0.0,1.0,1,25.607999999999997
0.92,0,2.0,0.0,5.0,0,20.240000000000002
0.92,1,2.0,0.0,1.0,0,19.32
0.91,0,2.0,0.0,0.0,0,26.39
0.926,1,2.0,0.0,2.0,0,224.092
0.624,0,2.0,0.0,2.0,1,18.72
0.848,1,2.0,0.0,1.0,0,16.112
0.897,1,2.0,0.0,3.0,0,145.314
0.91,1,2.0,0.0,1.0,0,7.28
0.92,1,2.0,0.0,1.0,0,22.080000000000002
0.682,1,2.0,0.0,1.0,1,19.778000000000002
0.743,1,2.0,0.0,3.0,0,37.893
0.624,0,2.0,0.0,0.0,1,21.216
0.579,0,2.0,0.0,1.0,1,51.531
0.897,0,2.0,0.0,0.0,0,77.142
0.92,1,2.0,0.0,1.0,0,16.560000000000002
0.91,0,2.0,0.0,0.0,1,80.08
0.92,0,2.0,0.0,1.0,0,90.16000000000001
0.727,1,2.0,0.0,1.0,0,30.534
0.884,1,2.0,0.0,1.0,0,59.228
0.926,0,2.0,0.0,1.0,0,47.226
0.92,1,2.0,0.0,5.0,0,42.32
0.897,0,2.0,0.0,0.0,0,140.829
0.91,1,2.0,0.0,2.0,0,28.21
0.624,1,2.0,0.0,2.0,1,63.648
0.698,0,2.0,0.0,1.0,0,6.282
0.92,1,2.0,0.0,1.0,0,63.480000000000004
0.624,0,2.0,0.0,0.0,1,29.951999999999998
0.91,0,2.0,0.0,1.0,1,107.38000000000001
0.92,1,2.0,0.0,1.0,0,108.56
0.925,1,2.0,0.0,5.0,0,190.55
0.92,1,2.0,0.0,1.0,0,38.64
0.698,1,2.0,0.0,2.0,1,18.148
0.926,1,2.0,0.0,5.0,0,12.964
0.92,1,2.0,0.0,2.0,1,71.76
0.92,0,2.0,0.0,1.0,0,26.68
0.624,0,2.0,0.0,0.0,0,54.288
0.804,1,2.0,0.0,1.0,1,12.06
0.624,0,2.0,0.0,1.0,1,59.28
0.624,1,2.0,0.0,1.0,1,49.296
0.92,0,2.0,0.0,2.0,1,17.48
0.698,0,2.0,0.0,0.0,0,10.469999999999999
0.926,1,2.0,0.0,1.0,0,57.412000000000006
0.92,1,2.0,0.0,5.0,0,12.88
0.926,1,2.0,0.0,0.0,1,46.300000000000004
0.624,0,2.0,0.0,0.0,0,23.088
0.926,1,2.0,0.0,1.0,0,75.932
0.926,0,2.0,0.0,1.0,0,28.706000000000003
0.624,0,2.0,0.0,0.0,0,18.72
0.804,1,2.0,0.0,5.0,0,135.072
0.897,1,2.0,0.0,1.0,0,116.61
0.624,0,2.0,0.0,0.0,1,17.472
0.727,1,2.0,0.0,1.0,0,34.896
0.92,1,2.0,0.0,2.0,0,77.28
0.925,0,2.0,0.0,5.0,0,107.30000000000001
0.866,0,2.0,0.0,3.0,0,12.124
0.804,0,2.0,0.0,1.0,0,61.104000000000006
0.579,1,2.0,0.0,1.0,1,2.316
0.92,1,2.0,0.0,2.0,0,46.0
0.897,1,2.0,0.0,1.0,0,60.996
0.836,1,2.0,0.0,1.0,0,48.488
0.8270000000000001,0,4.0,0.0,0.0,0,176.978
0.624,0,2.0,0.0,2.0,1,39.936
0.887,0,2.0,0.0,0.0,0,39.915
0.92,1,2.0,0.0,1.0,0,66.24000000000001
0.624,1,2.0,0.0,0.0,1,79.872
0.624,1,2.0,0.0,3.0,1,33.072
0.624,1,2.0,0.0,1.0,1,18.72
0.92,0,2.0,0.0,1.0,1,18.400000000000002
0.856,1,2.0,0.0,2.0,0,18.832
0.855,1,2.0,0.0,0.0,0,285.57
0.887,0,2.0,0.0,0.0,0,61.203
0.92,0,2.0,0.0,0.0,1,33.120000000000005
0.74,1,2.0,0.0,2.0,1,100.64
0.802,1,2.0,0.0,2.0,0,40.1
0.924,1,2.0,0.0,1.0,0,116.424
0.698,0,2.0,0.0,0.0,1,51.651999999999994
0.91,1,2.0,0.0,1.0,0,18.2
0.926,0,2.0,0.0,2.0,0,46.300000000000004
0.624,1,2.0,0.0,3.0,0,26.208
0.91,1,2.0,0.0,1.0,1,33.67
0.887,1,2.0,0.0,5.0,1,94.022
0.893,1,2.0,0.0,5.0,0,97.337
0.624,1,2.0,0.0,1.0,1,54.288
0.923,1,2.0,0.0,1.0,0,23.998
0.92,1,2.0,0.0,3.0,0,49.68
0.802,1,2.0,0.0,1.0,0,16.04
0.92,0,2.0,0.0,0.0,0,43.24
0.92,1,2.0,0.0,5.0,0,64.4
0.926,1,2.0,0.0,5.0,0,17.594
0.913,1,2.0,0.0,2.0,0,56.606
0.855,1,2.0,0.0,2.0,0,20.52
0.92,1,2.0,0.0,1.0,1,9.200000000000001
0.91,1,2.0,0.0,5.0,0,79.17
0.926,1,2.0,0.0,1.0,0,20.372
0.92,1,2.0,0.0,5.0,0,270.48
0.926,1,2.0,0.0,2.0,0,84.266
0.698,0,2.0,0.0,0.0,0,91.43799999999999
0.887,0,2.0,0.0,5.0,0,109.988
0.579,1,2.0,0.0,1.0,0,12.158999999999999
0.802,0,2.0,0.0,5.0,0,58.54600000000001
0.92,1,2.0,0.0,1.0,0,42.32
0.939,1,2.0,0.0,2.0,0,61.035
0.624,1,2.0,0.0,1.0,1,4.368
0.624,1,2.0,0.0,1.0,1,178.464
0.89,1,2.0,0.0,1.0,0,27.59
0.5579999999999999,0,2.0,0.0,1.0,0,48.54599999999999
0.624,1,2.0,0.0,2.0,0,54.912
0.91,0,2.0,0.0,0.0,1,19.11
0.624,0,2.0,0.0,1.0,0,4.368
0.802,1,2.0,0.0,1.0,0,113.08200000000001
0.55,1,2.0,0.0,1.0,1,53.35
0.92,0,2.0,0.0,2.0,1,7.36
0.55,0,2.0,0.0,2.0,1,25.3
0.555,1,2.0,0.0,0.0,0,6.66
0.855,1,2.0,0.0,1.0,0,71.82
0.624,1,2.0,0.0,2.0,1,52.416
0.527,0,2.0,0.0,0.0,0,14.756
0.92,1,2.0,0.0,4.0,0,3.68
0.804,1,2.0,0.0,1.0,0,10.452
0.92,1,2.0,0.0,5.0,1,38.64
0.924,1,2.0,0.0,1.0,0,11.088000000000001
0.624,1,2.0,0.0,2.1882634428913237,1,24.336
0.926,0,2.0,0.0,2.0,0,11.112
0.92,0,2.0,0.0,1.0,0,20.240000000000002
0.92,0,2.0,0.0,1.0,1,35.88
0.698,0,2.0,0.0,0.0,1,73.988
0.913,1,2.0,0.0,2.0,1,65.736
0.754,0,2.0,0.0,4.0,1,60.32
0.92,1,2.0,0.0,2.0,0,283.36
0.939,0,2.0,0.0,5.0,0,48.827999999999996
0.802,1,2.0,0.0,0.0,0,33.684000000000005
0.92,1,2.0,0.0,3.0,0,33.120000000000005
0.92,0,2.0,0.0,2.0,0,5.5200000000000005
0.92,0,2.0,0.0,1.0,0,47.84
0.926,1,2.0,0.0,2.0,0,49.078
0.92,0,2.0,0.0,0.0,0,107.64
0.92,1,2.0,0.0,4.0,0,25.76
0.624,0,2.0,0.0,1.0,1,17.472
0.92,1,2.0,0.0,1.0,0,158.24
0.897,1,2.0,0.0,5.0,0,38.571
0.926,0,2.0,0.0,2.0,0,12.964
0.923,0,2.0,0.0,5.0,0,28.613
0.925,1,2.0,0.0,5.0,0,94.35000000000001
0.91,1,2.0,0.0,1.0,0,70.07000000000001
0.897,1,2.0,0.0,2.0,0,71.76
0.698,1,2.0,0.0,5.0,0,13.959999999999999
0.55,0,2.0,0.0,0.0,0,23.650000000000002
0.92,1,2.0,0.0,3.0,0,46.0
0.624,0,2.0,0.0,2.1882634428913237,1,22.464
0.843,1,2.0,0.0,5.0,0,49.736999999999995
0.903,1,2.0,0.0,3.0,1,48.762
0.92,0,2.0,0.0,1.0,0,86.48
0.555,0,2.0,0.0,1.0,0,23.310000000000002
0.887,0,4.0,21.0,2.1882634428913237,1,34.593
0.897,1,2.0,0.0,5.0,0,19.734
0.512,1,2.0,0.0,1.0,1,26.112000000000002
0.924,0,2.0,0.0,0.0,0,17.556
0.92,1,2.0,0.0,4.0,0,41.4
0.92,0,2.0,0.0,0.0,0,80.96000000000001
0.91,1,2.0,0.0,5.0,0,47.32
0.92,0,2.0,0.0,1.0,0,23.92
0.92,0,2.0,0.0,0.0,0,20.240000000000002
0.698,1,2.0,0.0,2.0,0,33.504
0.92,1,2.0,0.0,1.0,1,35.88
0.92,1,2.0,0.0,3.0,0,52.440000000000005
0.887,1,2.0,0.0,1.0,0,88.7
0.843,0,2.0,0.0,0.0,0,12.645
0.92,1,2.0,0.0,5.0,0,23.0
0.624,0,2.0,0.0,1.0,1,64.896
0.624,1,2.0,0.0,2.0,0,59.903999999999996
0.91,1,2.0,0.0,5.0,0,5.46
0.897,1,2.0,0.0,1.0,0,8.073
0.91,0,2.0,0.0,1.0,1,107.38000000000001
0.924,1,2.0,0.0,2.0,0,133.056
0.92,1,2.0,0.0,2.0,0,25.76
0.92,1,2.0,0.0,1.0,0,52.440000000000005
0.55,0,2.0,0.0,1.0,0,23.650000000000002
0.91,1,2.0,0.0,1.0,0,161.98000000000002
0.624,1,2.0,0.0,2.1882634428913237,0,21.84
0.738,0,2.0,0.0,1.0,0,2.952
0.925,1,2.0,0.0,1.0,0,36.075
0.897,1,2.0,0.0,5.0,0,1.794
0.92,1,2.0,0.0,5.0,0,9.200000000000001
0.92,0,2.0,0.0,2.0,0,35.88
0.624,1,2.0,0.0,5.0,0,2.496
0.939,1,2.0,0.0,1.0,0,43.193999999999996
0.92,1,2.0,0.0,3.0,1,97.52000000000001
0.624,0,2.0,0.0,0.0,1,49.296
0.92,0,2.0,0.0,1.0,0,2.7600000000000002
0.624,1,2.0,0.0,5.0,1,48.672
0.92,1,2.0,0.0,1.0,0,21.16
0.92,1,2.0,0.0,2.0,1,31.28
0.92,1,2.0,0.0,1.0,0,1.84
0.624,1,2.0,0.0,1.0,0,64.896
0.92,1,2.0,0.0,4.0,0,138.0
0.897,1,2.0,0.0,1.0,0,4.485
0.754,1,2.0,0.0,1.0,0,120.64
0.897,1,2.0,0.0,1.0,0,75.348
0.698,0,2.0,0.0,1.0,0,39.087999999999994
0.7659999999999999,0,2.0,0.0,2.1882634428913237,1,9.957999999999998
0.899,1,2.0,0.0,5.0,0,97.092
0.624,1,2.0,0.0,5.0,0,100.464
0.624,0,2.0,0.0,1.0,1,42.432
0.926,1,2.0,0.0,5.0,0,66.672
0.836,1,2.0,0.0,1.0,0,50.16
0.91,1,2.0,0.0,2.0,0,238.42000000000002
0.843,1,2.0,0.0,3.0,0,27.819
0.92,0,2.0,0.0,1.0,0,202.4
0.925,1,2.0,0.0,1.0,0,18.5
0.926,1,2.0,0.0,3.0,0,74.08
0.698,0,2.0,0.0,1.0,0,233.13199999999998
0.887,0,2.0,0.0,1.0,0,44.35
0.843,1,2.0,0.0,1.0,0,8.43
0.624,1,2.0,0.0,4.0,0,91.104
0.855,1,2.0,0.0,1.0,0,80.37
0.624,1,2.0,0.0,5.0,0,17.472
0.847,1,2.0,0.0,3.0,0,127.05
0.4479999999999999,0,2.0,0.0,2.0,0,16.127999999999997
0.698,1,2.0,0.0,2.0,0,92.136
0.887,1,4.0,0.0,1.0,0,54.994
0.698,1,2.0,0.0,0.0,1,29.316
0.754,1,2.0,0.0,1.0,0,28.652
0.624,1,2.0,0.0,1.0,1,69.264
0.754,1,2.0,0.0,2.0,0,217.152
0.624,1,2.0,0.0,1.0,0,83.616
0.897,0,2.0,0.0,1.0,0,141.726
0.6890000000000001,1,2.0,0.0,1.0,0,35.828
0.925,0,2.0,0.0,2.0,1,5.550000000000001
0.767,1,2.0,0.0,1.0,0,27.612000000000002
0.926,1,2.0,0.0,0.0,0,54.634
0.624,1,2.0,0.0,1.0,1,39.936
0.794,1,2.0,0.0,2.0,0,5.558
0.92,1,2.0,0.0,2.0,1,98.44
0.804,1,2.0,0.0,5.0,0,78.792
0.91,0,2.0,6.0,2.1882634428913237,0,41.86
0.913,1,2.0,0.0,1.0,0,202.686
0.624,1,2.0,0.0,2.0,1,101.088
0.926,1,2.0,0.0,0.0,1,20.372
0.682,1,2.0,0.0,1.0,0,49.786
0.624,1,2.0,0.0,1.0,1,13.728
0.8959999999999999,1,2.0,0.0,5.0,0,16.128
0.8270000000000001,1,2.0,0.0,5.0,0,13.232000000000001
0.802,1,4.0,0.0,2.1882634428913237,0,4.812
0.802,1,2.0,0.0,1.0,0,10.426
0.8959999999999999,1,2.0,0.0,0.0,0,68.99199999999999
0.624,0,2.0,0.0,0.0,1,17.472
0.624,1,2.0,0.0,0.0,0,6.24
0.92,1,2.0,0.0,1.0,0,59.800000000000004
